"행정구역","2016년_계_총인구수","2016년_계_연령구간인구수","2016년_계_0~9세","2016년_계_10~19세","2016년_계_20~29세","2016년_계_30~39세","2016년_계_40~49세","2016년_계_50~59세","2016년_계_60~69세","2016년_계_70~79세","2016년_계_80~89세","2016년_계_90~99세","2016년_계_100세 이상","2016년_남_총인구수","2016년_남_연령구간인구수","2016년_남_0~9세","2016년_남_10~19세","2016년_남_20~29세","2016년_남_30~39세","2016년_남_40~49세","2016년_남_50~59세","2016년_남_60~69세","2016년_남_70~79세","2016년_남_80~89세","2016년_남_90~99세","2016년_남_100세 이상","2016년_여_총인구수","2016년_여_연령구간인구수","2016년_여_0~9세","2016년_여_10~19세","2016년_여_20~29세","2016년_여_30~39세","2016년_여_40~49세","2016년_여_50~59세","2016년_여_60~69세","2016년_여_70~79세","2016년_여_80~89세","2016년_여_90~99세","2016년_여_100세 이상","2017년_계_총인구수","2017년_계_연령구간인구수","2017년_계_0~9세","2017년_계_10~19세","2017년_계_20~29세","2017년_계_30~39세","2017년_계_40~49세","2017년_계_50~59세","2017년_계_60~69세","2017년_계_70~79세","2017년_계_80~89세","2017년_계_90~99세","2017년_계_100세 이상","2017년_남_총인구수","2017년_남_연령구간인구수","2017년_남_0~9세","2017년_남_10~19세","2017년_남_20~29세","2017년_남_30~39세","2017년_남_40~49세","2017년_남_50~59세","2017년_남_60~69세","2017년_남_70~79세","2017년_남_80~89세","2017년_남_90~99세","2017년_남_100세 이상","2017년_여_총인구수","2017년_여_연령구간인구수","2017년_여_0~9세","2017년_여_10~19세","2017년_여_20~29세","2017년_여_30~39세","2017년_여_40~49세","2017년_여_50~59세","2017년_여_60~69세","2017년_여_70~79세","2017년_여_80~89세","2017년_여_90~99세","2017년_여_100세 이상","2018년_계_총인구수","2018년_계_연령구간인구수","2018년_계_0~9세","2018년_계_10~19세","2018년_계_20~29세","2018년_계_30~39세","2018년_계_40~49세","2018년_계_50~59세","2018년_계_60~69세","2018년_계_70~79세","2018년_계_80~89세","2018년_계_90~99세","2018년_계_100세 이상","2018년_남_총인구수","2018년_남_연령구간인구수","2018년_남_0~9세","2018년_남_10~19세","2018년_남_20~29세","2018년_남_30~39세","2018년_남_40~49세","2018년_남_50~59세","2018년_남_60~69세","2018년_남_70~79세","2018년_남_80~89세","2018년_남_90~99세","2018년_남_100세 이상","2018년_여_총인구수","2018년_여_연령구간인구수","2018년_여_0~9세","2018년_여_10~19세","2018년_여_20~29세","2018년_여_30~39세","2018년_여_40~49세","2018년_여_50~59세","2018년_여_60~69세","2018년_여_70~79세","2018년_여_80~89세","2018년_여_90~99세","2018년_여_100세 이상","2019년_계_총인구수","2019년_계_연령구간인구수","2019년_계_0~9세","2019년_계_10~19세","2019년_계_20~29세","2019년_계_30~39세","2019년_계_40~49세","2019년_계_50~59세","2019년_계_60~69세","2019년_계_70~79세","2019년_계_80~89세","2019년_계_90~99세","2019년_계_100세 이상","2019년_남_총인구수","2019년_남_연령구간인구수","2019년_남_0~9세","2019년_남_10~19세","2019년_남_20~29세","2019년_남_30~39세","2019년_남_40~49세","2019년_남_50~59세","2019년_남_60~69세","2019년_남_70~79세","2019년_남_80~89세","2019년_남_90~99세","2019년_남_100세 이상","2019년_여_총인구수","2019년_여_연령구간인구수","2019년_여_0~9세","2019년_여_10~19세","2019년_여_20~29세","2019년_여_30~39세","2019년_여_40~49세","2019년_여_50~59세","2019년_여_60~69세","2019년_여_70~79세","2019년_여_80~89세","2019년_여_90~99세","2019년_여_100세 이상","2020년_계_총인구수","2020년_계_연령구간인구수","2020년_계_0~9세","2020년_계_10~19세","2020년_계_20~29세","2020년_계_30~39세","2020년_계_40~49세","2020년_계_50~59세","2020년_계_60~69세","2020년_계_70~79세","2020년_계_80~89세","2020년_계_90~99세","2020년_계_100세 이상","2020년_남_총인구수","2020년_남_연령구간인구수","2020년_남_0~9세","2020년_남_10~19세","2020년_남_20~29세","2020년_남_30~39세","2020년_남_40~49세","2020년_남_50~59세","2020년_남_60~69세","2020년_남_70~79세","2020년_남_80~89세","2020년_남_90~99세","2020년_남_100세 이상","2020년_여_총인구수","2020년_여_연령구간인구수","2020년_여_0~9세","2020년_여_10~19세","2020년_여_20~29세","2020년_여_30~39세","2020년_여_40~49세","2020년_여_50~59세","2020년_여_60~69세","2020년_여_70~79세","2020년_여_80~89세","2020년_여_90~99세","2020년_여_100세 이상","2021년_계_총인구수","2021년_계_연령구간인구수","2021년_계_0~9세","2021년_계_10~19세","2021년_계_20~29세","2021년_계_30~39세","2021년_계_40~49세","2021년_계_50~59세","2021년_계_60~69세","2021년_계_70~79세","2021년_계_80~89세","2021년_계_90~99세","2021년_계_100세 이상","2021년_남_총인구수","2021년_남_연령구간인구수","2021년_남_0~9세","2021년_남_10~19세","2021년_남_20~29세","2021년_남_30~39세","2021년_남_40~49세","2021년_남_50~59세","2021년_남_60~69세","2021년_남_70~79세","2021년_남_80~89세","2021년_남_90~99세","2021년_남_100세 이상","2021년_여_총인구수","2021년_여_연령구간인구수","2021년_여_0~9세","2021년_여_10~19세","2021년_여_20~29세","2021년_여_30~39세","2021년_여_40~49세","2021년_여_50~59세","2021년_여_60~69세","2021년_여_70~79세","2021년_여_80~89세","2021년_여_90~99세","2021년_여_100세 이상"
"세종특별자치시  (3611000000)","243,048","243,048","34,911","27,125","26,523","45,951","44,188","29,440","18,159","10,793","5,219","690","49","121,505","121,505","17,731","13,754","13,425","22,401","23,531","15,302","8,898","4,642","1,674","139","8","121,543","121,543","17,180","13,371","13,098","23,550","20,657","14,138","9,261","6,151","3,545","551","41","280,100","280,100","40,172","32,063","30,266","52,407","52,120","33,671","21,100","11,710","5,768","774","49","139,734","139,734","20,501","16,164","15,316","25,381","27,438","17,394","10,392","5,104","1,873","165","6","140,366","140,366","19,671","15,899","14,950","27,026","24,682","16,277","10,708","6,606","3,895","609","43","314,126","314,126","44,452","36,695","34,031","58,381","58,247","38,373","24,261","12,533","6,208","891","54","156,831","156,831","22,778","18,397","17,283","28,358","30,385","19,838","11,948","5,603","2,030","204","7","157,295","157,295","21,674","18,298","16,748","30,023","27,862","18,535","12,313","6,930","4,178","687","47","340,575","340,575","47,249","40,037","36,340","61,464","64,472","42,480","27,208","13,445","6,764","1,063","53","169,845","169,845","24,152","20,094","18,357","29,984","33,224","21,980","13,479","6,078","2,249","239","9","170,730","170,730","23,097","19,943","17,983","31,480","31,248","20,500","13,729","7,367","4,515","824","44","355,831","355,831","47,283","42,677","37,453","61,492","68,831","45,205","30,139","14,392","7,109","1,200","50","177,568","177,568","24,188","21,419","19,050","30,004","35,188","23,494","14,935","6,602","2,415","263","10","178,263","178,263","23,095","21,258","18,403","31,488","33,643","21,711","15,204","7,790","4,694","937","40","371,895","371,895","47,063","45,794","38,510","61,719","72,764","48,876","33,522","14,775","7,557","1,288","27","185,678","185,678","23,984","23,081","19,728","30,131","36,831","25,581","16,596","6,870","2,606","263","7","186,217","186,217","23,079","22,713","18,782","31,588","35,933","23,295","16,926","7,905","4,951","1,025","20"
"경기도  (4100000000)","12,716,780","12,716,780","1,251,110","1,439,515","1,687,250","1,955,946","2,312,530","2,025,958","1,110,220","640,149","255,340","35,457","3,305","6,395,453","6,395,453","641,534","744,447","881,412","994,253","1,169,765","1,041,164","545,447","281,482","86,322","8,751","876","6,321,327","6,321,327","609,576","695,068","805,838","961,693","1,142,765","984,794","564,773","358,667","169,018","26,706","2,429","12,873,895","12,873,895","1,226,500","1,410,636","1,721,524","1,934,989","2,313,960","2,077,756","1,192,377","677,314","276,699","38,771","3,369","6,475,323","6,475,323","629,189","728,790","901,746","986,741","1,171,811","1,062,080","588,623","300,552","95,624","9,338","829","6,398,572","6,398,572","597,311","681,846","819,778","948,248","1,142,149","1,015,676","603,754","376,762","181,075","29,433","2,540","13,077,153","13,077,153","1,209,856","1,384,896","1,749,054","1,949,571","2,291,231","2,145,977","1,289,902","710,464","299,824","42,776","3,602","6,577,501","6,577,501","620,423","714,370","917,804","996,212","1,163,422","1,091,730","638,843","318,110","105,476","10,199","912","6,499,652","6,499,652","589,433","670,526","831,250","953,359","1,127,809","1,054,247","651,059","392,354","194,348","32,577","2,690","13,239,666","13,239,666","1,184,990","1,355,462","1,770,695","1,925,827","2,290,198","2,198,828","1,399,372","737,272","325,340","47,768","3,914","6,659,995","6,659,995","607,414","698,188","931,439","988,359","1,163,371","1,115,137","694,626","332,647","116,360","11,422","1,032","6,579,671","6,579,671","577,576","657,274","839,256","937,468","1,126,827","1,083,691","704,746","404,625","208,980","36,346","2,882","13,427,014","13,427,014","1,145,984","1,328,214","1,807,848","1,907,459","2,299,423","2,234,920","1,532,434","765,815","348,213","52,389","4,315","6,754,469","6,754,469","586,787","682,846","951,737","982,843","1,168,836","1,132,305","761,522","347,382","126,549","12,505","1,157","6,672,545","6,672,545","559,197","645,368","856,111","924,616","1,130,587","1,102,615","770,912","418,433","221,664","39,884","3,158","13,565,450","13,565,450","1,099,927","1,321,005","1,798,269","1,900,447","2,296,173","2,274,844","1,669,601","773,573","374,488","55,363","1,760","6,827,298","6,827,298","562,739","678,063","947,823","983,619","1,168,232","1,152,627","830,282","352,810","137,676","13,079","348","6,738,152","6,738,152","537,188","642,942","850,446","916,828","1,127,941","1,122,217","839,319","420,763","236,812","42,284","1,412"
"북부출장소  (4110500000)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 수원시 (4111000000)","1,194,041","1,194,041","117,774","137,222","182,952","197,988","216,747","183,354","88,429","47,459","19,101","2,775","240","601,152","601,152","60,588","71,228","96,004","101,475","107,952","93,581","43,058","20,509","6,040","650","67","592,889","592,889","57,186","65,994","86,948","96,513","108,795","89,773","45,371","26,950","13,061","2,125","173","1,202,628","1,202,628","114,448","133,065","186,028","195,945","215,111","188,646","94,894","50,522","20,648","3,071","250","605,835","605,835","58,963","69,058","97,979","100,825","107,465","95,488","46,548","22,014","6,712","718","65","596,793","596,793","55,485","64,007","88,049","95,120","107,646","93,158","48,346","28,508","13,936","2,353","185","1,201,166","1,201,166","109,574","128,532","187,585","192,031","209,482","193,246","102,249","52,730","22,127","3,355","255","604,918","604,918","56,513","66,587","98,864","98,940","105,263","97,002","50,283","23,217","7,417","768","64","596,248","596,248","53,061","61,945","88,721","93,091","104,219","96,244","51,966","29,513","14,710","2,587","191","1,194,465","1,194,465","104,305","123,890","186,611","185,118","205,973","195,930","110,450","54,594","23,681","3,627","286","601,410","601,410","53,806","64,143","98,428","95,743","103,709","97,887","54,367","24,274","8,135","841","77","593,055","593,055","50,499","59,747","88,183","89,375","102,264","98,043","56,083","30,320","15,546","2,786","209","1,186,078","1,186,078","97,114","118,329","186,605","178,587","202,837","196,496","120,296","56,575","24,953","3,970","316","597,076","597,076","50,095","61,239","98,312","92,711","102,242","98,048","59,470","25,240","8,721","914","84","589,002","589,002","47,019","57,090","88,293","85,876","100,595","98,448","60,826","31,335","16,232","3,056","232","1,183,714","1,183,714","91,037","115,369","184,258","177,205","199,224","197,487","131,329","56,826","26,801","4,036","142","595,933","595,933","46,850","59,563","96,683","93,017","100,275","98,577","64,979","25,550","9,506","911","22","587,781","587,781","44,187","55,806","87,575","84,188","98,949","98,910","66,350","31,276","17,295","3,125","120"
"경기도 수원시 장안구 (4111100000)","296,479","296,479","26,455","35,873","45,493","41,726","54,706","47,849","23,670","13,876","5,886","871","74","148,987","148,987","13,613","18,675","24,682","21,056","26,938","24,394","11,522","5,963","1,906","218","20","147,492","147,492","12,842","17,198","20,811","20,670","27,768","23,455","12,148","7,913","3,980","653","54","293,828","293,828","24,679","34,292","45,868","39,876","53,011","49,020","25,105","14,561","6,358","977","81","147,806","147,806","12,783","17,887","24,932","20,275","26,122","24,787","12,315","6,334","2,112","238","21","146,022","146,022","11,896","16,405","20,936","19,601","26,889","24,233","12,790","8,227","4,246","739","60","286,433","286,433","22,246","32,371","45,366","37,243","50,021","49,468","26,869","14,978","6,738","1,053","80","144,163","144,163","11,557","16,905","24,720","18,983","24,824","24,814","13,196","6,567","2,314","264","19","142,270","142,270","10,689","15,466","20,646","18,260","25,197","24,654","13,673","8,411","4,424","789","61","278,377","278,377","20,092","30,606","44,388","34,323","47,404","49,351","28,535","15,299","7,160","1,136","83","140,218","140,218","10,416","16,001","24,256","17,754","23,534","24,644","14,038","6,755","2,530","270","20","138,159","138,159","9,676","14,605","20,132","16,569","23,870","24,707","14,497","8,544","4,630","866","63","273,661","273,661","18,341","28,651","43,999","32,667","45,313","49,266","30,739","15,803","7,526","1,267","89","137,807","137,807","9,471","14,941","24,079","17,043","22,432","24,654","15,174","6,973","2,704","315","21","135,854","135,854","8,870","13,710","19,920","15,624","22,881","24,612","15,565","8,830","4,822","952","68","273,835","273,835","17,502","27,765","43,509","33,068","44,157","49,282","33,446","15,772","7,996","1,301","37","137,861","137,861","8,954","14,413","23,785","17,445","21,867","24,630","16,541","6,972","2,935","312","7","135,974","135,974","8,548","13,352","19,724","15,623","22,290","24,652","16,905","8,800","5,061","989","30"
"경기도 수원시 권선구 (4111300000)","358,393","358,393","36,389","37,881","53,847","62,723","62,209","57,217","27,838","13,919","5,528","779","63","180,766","180,766","18,695","19,804","27,721","32,570","31,305","28,896","13,732","6,093","1,765","163","22","177,627","177,627","17,694","18,077","26,126","30,153","30,904","28,321","14,106","7,826","3,763","616","41","365,653","365,653","36,408","36,872","54,870","63,345","62,522","59,343","30,189","15,101","6,053","884","66","184,383","184,383","18,626","19,292","28,427","32,853","31,670","29,733","14,915","6,689","1,962","197","19","181,270","181,270","17,782","17,580","26,443","30,492","30,852","29,610","15,274","8,412","4,091","687","47","377,647","377,647","36,935","36,505","56,497","64,675","62,921","62,536","33,595","16,301","6,628","980","74","190,493","190,493","18,988","19,000","29,332","33,653","32,171","31,020","16,610","7,301","2,193","204","21","187,154","187,154","17,947","17,505","27,165","31,022","30,750","31,516","16,985","9,000","4,435","776","53","371,754","371,754","34,659","34,800","55,216","61,001","61,712","62,658","36,524","16,855","7,178","1,066","85","187,627","187,627","17,825","18,118","28,754","31,879","31,782","30,896","18,006","7,653","2,446","242","26","184,127","184,127","16,834","16,682","26,462","29,122","29,930","31,762","18,518","9,202","4,732","824","59","368,645","368,645","32,512","33,479","54,503","58,163","61,685","62,091","39,976","17,476","7,502","1,163","95","186,050","186,050","16,762","17,407","28,438","30,363","31,915","30,571","19,734","7,986","2,588","258","28","182,595","182,595","15,750","16,072","26,065","27,800","29,770","31,520","20,242","9,490","4,914","905","67","364,136","364,136","29,791","32,524","52,863","56,472","60,467","61,603","43,524","17,636","8,036","1,172","48","183,925","183,925","15,330","16,847","27,618","29,819","31,255","30,395","21,500","8,120","2,771","263","7","180,211","180,211","14,461","15,677","25,245","26,653","29,212","31,208","22,024","9,516","5,265","909","41"
"경기도 수원시 팔달구 (4111500000)","198,515","198,515","14,826","18,986","30,140","31,309","33,879","33,576","20,015","11,070","4,032","602","80","99,947","99,947","7,714","9,742","15,726","16,447","17,312","17,103","9,539","4,907","1,284","153","20","98,568","98,568","7,112","9,244","14,414","14,862","16,567","16,473","10,476","6,163","2,748","449","60","193,311","193,311","13,456","17,720","29,643","29,577","32,586","33,169","20,615","11,594","4,235","636","80","97,427","97,427","6,995","9,107","15,491","15,684","16,711","16,802","9,946","5,091","1,422","159","19","95,884","95,884","6,461","8,613","14,152","13,893","15,875","16,367","10,669","6,503","2,813","477","61","180,974","180,974","11,673","15,990","28,404","26,877","29,796","31,385","20,352","11,395","4,364","658","80","91,091","91,091","5,989","8,181","14,833","14,293","15,358","15,865","9,839","5,037","1,524","152","20","89,883","89,883","5,684","7,809","13,571","12,584","14,438","15,520","10,513","6,358","2,840","506","60","175,866","175,866","10,457","14,791","28,171","25,322","28,252","30,823","21,123","11,570","4,581","689","87","88,523","88,523","5,283","7,589","14,760","13,560","14,518","15,651","10,210","5,134","1,630","165","23","87,343","87,343","5,174","7,202","13,411","11,762","13,734","15,172","10,913","6,436","2,951","524","64","174,930","174,930","9,483","13,840","28,980","24,699","27,325","30,545","22,450","11,901","4,893","720","94","88,180","88,180","4,807","7,090","15,090","13,377","14,144","15,495","10,937","5,278","1,760","176","26","86,750","86,750","4,676","6,750","13,890","11,322","13,181","15,050","11,513","6,623","3,133","544","68","182,321","182,321","10,055","13,684","30,306","27,063","27,452","31,125","24,522","11,977","5,407","703","27","91,926","91,926","5,102","7,020","15,512","14,785","14,220","15,810","11,986","5,355","1,959","173","4","90,395","90,395","4,953","6,664","14,794","12,278","13,232","15,315","12,536","6,622","3,448","530","23"
"경기도 수원시 영통구 (4111700000)","340,654","340,654","40,104","44,482","53,472","62,230","65,953","44,712","16,906","8,594","3,655","523","23","171,452","171,452","20,566","23,007","27,875","31,402","32,397","23,188","8,265","3,546","1,085","116","5","169,202","169,202","19,538","21,475","25,597","30,828","33,556","21,524","8,641","5,048","2,570","407","18","349,836","349,836","39,905","44,181","55,647","63,147","66,992","47,114","18,985","9,266","4,002","574","23","176,219","176,219","20,559","22,772","29,129","32,013","32,962","24,166","9,372","3,900","1,216","124","6","173,617","173,617","19,346","21,409","26,518","31,134","34,030","22,948","9,613","5,366","2,786","450","17","356,112","356,112","38,720","43,666","57,318","63,236","66,744","49,857","21,433","10,056","4,397","664","21","179,171","179,171","19,979","22,501","29,979","32,011","32,910","25,303","10,638","4,312","1,386","148","4","176,941","176,941","18,741","21,165","27,339","31,225","33,834","24,554","10,795","5,744","3,011","516","17","368,468","368,468","39,097","43,693","58,836","64,472","68,605","53,098","24,268","10,870","4,762","736","31","185,042","185,042","20,282","22,435","30,658","32,550","33,875","26,696","12,113","4,732","1,529","164","8","183,426","183,426","18,815","21,258","28,178","31,922","34,730","26,402","12,155","6,138","3,233","572","23","368,842","368,842","36,778","42,359","59,123","63,058","68,514","54,594","27,131","11,395","5,032","820","38","185,039","185,039","19,055","21,801","30,705","31,928","33,751","27,328","13,625","5,003","1,669","165","9","183,803","183,803","17,723","20,558","28,418","31,130","34,763","27,266","13,506","6,392","3,363","655","29","363,422","363,422","33,689","41,396","57,580","60,602","67,148","55,477","29,837","11,441","5,362","860","30","182,221","182,221","17,464","21,283","29,768","30,968","32,933","27,742","14,952","5,103","1,841","163","4","181,201","181,201","16,225","20,113","27,812","29,634","34,215","27,735","14,885","6,338","3,521","697","26"
"경기도 성남시 (4113000000)","974,580","974,580","83,011","103,689","136,760","155,275","174,460","156,827","91,689","49,923","19,488","3,058","400","483,374","483,374","42,560","53,577","69,476","78,170","86,469","78,827","44,587","22,326","6,528","757","97","491,206","491,206","40,451","50,112","67,284","77,105","87,991","78,000","47,102","27,597","12,960","2,301","303","967,510","967,510","80,273","99,739","136,390","150,230","171,091","156,477","96,189","52,681","20,761","3,281","398","479,225","479,225","41,213","51,383","69,544","75,385","84,833","78,178","46,939","23,665","7,192","798","95","488,285","488,285","39,060","48,356","66,846","74,845","86,258","78,299","49,250","29,016","13,569","2,483","303","954,347","954,347","75,666","95,411","134,419","145,591","164,853","156,560","101,002","54,723","22,163","3,548","411","472,506","472,506","38,824","49,060","68,841","73,155","81,683","77,997","49,489","24,576","7,901","882","98","481,841","481,841","36,842","46,351","65,578","72,436","83,170","78,563","51,513","30,147","14,262","2,666","313","942,724","942,724","72,005","91,259","132,387","139,568","160,310","156,408","106,514","56,327","23,590","3,921","435","466,644","466,644","36,902","46,847","67,916","70,467","79,349","77,825","52,306","25,392","8,552","973","115","476,080","476,080","35,103","44,412","64,471","69,101","80,961","78,583","54,208","30,935","15,038","2,948","320","940,064","940,064","68,835","87,839","132,278","137,008","157,165","155,792","113,617","57,948","24,919","4,168","495","465,407","465,407","35,249","44,995","67,835","69,598","77,503","77,774","55,652","26,391","9,229","1,047","134","474,657","474,657","33,586","42,844","64,443","67,410","79,662","78,018","57,965","31,557","15,690","3,121","361","930,948","930,948","65,673","85,554","127,520","135,164","153,076","155,353","120,379","57,626","26,243","4,228","132","461,131","461,131","33,541","43,856","65,418","69,035","75,334","77,810","58,860","26,212","9,970","1,065","30","469,817","469,817","32,132","41,698","62,102","66,129","77,742","77,543","61,519","31,414","16,273","3,163","102"
"경기도 성남시 수정구 (4113100000)","232,841","232,841","17,089","20,171","33,312","37,635","39,149","40,031","26,184","13,933","4,493","678","166","118,343","118,343","8,695","10,491","17,534","20,203","20,824","20,118","12,593","6,198","1,477","167","43","114,498","114,498","8,394","9,680","15,778","17,432","18,325","19,913","13,591","7,735","3,016","511","123","236,932","236,932","17,502","19,661","33,955","37,642","39,126","40,669","27,634","15,011","4,845","709","178","120,180","120,180","8,935","10,179","17,800","20,039","20,797","20,531","13,315","6,741","1,622","174","47","116,752","116,752","8,567","9,482","16,155","17,603","18,329","20,138","14,319","8,270","3,223","535","131","234,133","234,133","16,541","18,613","33,559","36,260","37,833","40,521","28,922","15,662","5,288","748","186","118,563","118,563","8,418","9,649","17,606","19,287","20,061","20,480","13,973","7,006","1,848","184","51","115,570","115,570","8,123","8,964","15,953","16,973","17,772","20,041","14,949","8,656","3,440","564","135","234,678","234,678","16,074","17,859","33,877","35,101","37,301","40,454","30,747","16,367","5,843","864","191","118,631","118,631","8,134","9,219","17,780","18,622","19,787","20,500","14,886","7,387","2,049","209","58","116,047","116,047","7,940","8,640","16,097","16,479","17,514","19,954","15,861","8,980","3,794","655","133","241,701","241,701","15,869","17,565","35,235","35,971","37,651","41,247","33,482","17,169","6,336","964","212","122,204","122,204","8,005","8,986","18,557","19,208","19,874","20,947","16,249","7,793","2,288","234","63","119,497","119,497","7,864","8,579","16,678","16,763","17,777","20,300","17,233","9,376","4,048","730","149","235,988","235,988","14,911","16,814","33,642","34,981","36,276","40,067","34,874","16,864","6,655","870","34","119,517","119,517","7,547","8,619","17,690","18,737","19,143","20,519","16,984","7,631","2,434","205","8","116,471","116,471","7,364","8,195","15,952","16,244","17,133","19,548","17,890","9,233","4,221","665","26"
"경기도 성남시 중원구 (4113300000)","237,909","237,909","18,346","21,907","33,747","37,760","40,166","42,046","25,413","13,232","4,413","719","160","120,529","120,529","9,400","11,296","17,606","19,896","20,952","21,329","12,541","5,928","1,375","161","45","117,380","117,380","8,946","10,611","16,141","17,864","19,214","20,717","12,872","7,304","3,038","558","115","230,366","230,366","16,956","20,529","32,804","35,286","38,090","41,001","26,420","13,692","4,695","740","153","116,610","116,610","8,782","10,521","17,141","18,526","19,988","20,656","13,096","6,170","1,534","159","37","113,756","113,756","8,174","10,008","15,663","16,760","18,102","20,345","13,324","7,522","3,161","581","116","224,885","224,885","15,346","19,211","32,299","33,614","35,976","40,453","27,729","14,274","5,027","797","159","113,912","113,912","7,926","9,889","16,949","17,753","18,899","20,376","13,752","6,468","1,688","175","37","110,973","110,973","7,420","9,322","15,350","15,861","17,077","20,077","13,977","7,806","3,339","622","122","220,041","220,041","14,246","17,829","31,528","32,114","34,411","39,834","28,942","14,784","5,345","838","170","111,444","111,444","7,373","9,157","16,486","17,130","18,153","19,990","14,368","6,719","1,845","181","42","108,597","108,597","6,873","8,672","15,042","14,984","16,258","19,844","14,574","8,065","3,500","657","128","216,131","216,131","13,260","16,587","31,252","31,123","32,908","38,243","30,714","15,306","5,680","871","187","109,444","109,444","6,815","8,585","16,196","16,733","17,309","19,283","15,252","7,033","2,016","171","51","106,687","106,687","6,445","8,002","15,056","14,390","15,599","18,960","15,462","8,273","3,664","700","136","210,777","210,777","12,166","15,618","29,885","30,636","31,570","36,767","32,076","15,156","6,024","852","27","106,772","106,772","6,214","8,070","15,493","16,600","16,557","18,690","15,829","6,956","2,202","157","4","104,005","104,005","5,952","7,548","14,392","14,036","15,013","18,077","16,247","8,200","3,822","695","23"
