"년도","월","자치구명","발생건수","사망자수","부상자수"
2019,11,"강서구",162,1,226
2019,12,"강서구",155,2,206
2019,1,"구로구",140,5,189
2019,2,"구로구",100,2,127
2019,3,"구로구",132,0,189
2019,4,"구로구",138,0,204
2019,5,"구로구",129,0,177
2019,6,"구로구",134,2,187
2019,7,"구로구",112,0,148
2019,8,"구로구",124,1,177
2019,9,"구로구",128,0,180
2019,10,"구로구",129,1,178
2019,11,"구로구",137,1,167
2019,12,"구로구",126,1,173
2019,1,"금천구",63,2,81
2019,2,"금천구",49,0,69
2019,3,"금천구",81,1,110
2019,4,"금천구",87,0,119
2019,5,"금천구",81,0,111
2019,6,"금천구",65,0,86
2019,7,"금천구",91,0,123
2019,8,"금천구",95,1,169
2019,9,"금천구",62,3,91
2019,10,"금천구",88,2,164
2019,11,"금천구",81,0,119
2019,12,"금천구",77,0,111
2019,1,"영등포구",197,0,268
2019,2,"영등포구",139,2,186
2019,3,"영등포구",187,1,252
2019,4,"영등포구",228,1,360
2019,5,"영등포구",214,0,325
2019,6,"영등포구",217,2,293
2019,7,"영등포구",212,1,285
2019,8,"영등포구",214,1,295
2019,9,"영등포구",190,0,286
2019,10,"영등포구",238,2,344
2019,11,"영등포구",200,1,279
2019,12,"영등포구",203,0,278
2019,1,"동작구",89,1,118
2019,2,"동작구",87,0,119
2019,3,"동작구",130,1,184
2019,4,"동작구",111,1,136
2019,5,"동작구",137,0,231
2019,6,"동작구",125,0,210
2019,7,"동작구",121,0,168
2019,8,"동작구",106,0,150
2019,9,"동작구",124,2,156
2019,10,"동작구",133,0,184
2019,11,"동작구",131,0,193
2019,12,"동작구",112,0,172
2019,1,"관악구",104,0,148
2019,2,"관악구",94,0,116
2019,3,"관악구",101,2,131
2019,4,"관악구",129,1,163
2019,5,"관악구",115,0,144
2019,6,"관악구",121,0,154
2019,7,"관악구",132,0,166
2019,8,"관악구",128,0,166
2019,9,"관악구",114,1,149
2019,10,"관악구",114,1,144
2019,11,"관악구",117,1,141
2019,12,"관악구",94,4,133
2019,1,"서초구",200,0,293
2019,2,"서초구",153,0,237
2019,3,"서초구",190,0,243
2019,4,"서초구",193,0,311
2019,5,"서초구",200,2,277
2019,6,"서초구",189,1,288
2019,7,"서초구",214,2,296
2019,8,"서초구",191,0,271
2019,9,"서초구",210,3,301
2019,10,"서초구",225,1,320
2019,11,"서초구",260,2,371
2019,12,"서초구",193,3,322
2019,1,"강남구",281,2,412
2019,2,"강남구",227,3,315
2019,3,"강남구",280,2,401
2019,4,"강남구",295,0,389
2019,5,"강남구",320,0,484
2019,6,"강남구",302,1,442
2019,7,"강남구",326,0,450
2019,8,"강남구",320,1,435
2019,9,"강남구",302,0,389
2019,10,"강남구",336,2,440
2019,11,"강남구",383,2,542
2019,12,"강남구",350,1,483
2019,1,"송파구",212,0,319
2019,2,"송파구",193,2,253
2019,3,"송파구",243,0,336
2019,4,"송파구",228,0,317
2019,5,"송파구",277,3,398
2019,6,"송파구",241,0,311
2019,7,"송파구",227,1,312
2019,8,"송파구",247,1,340
2019,9,"송파구",245,0,341
2019,10,"송파구",304,3,447
2019,11,"송파구",260,3,330
2019,12,"송파구",215,0,299
2019,1,"강동구",98,1,115
2019,2,"강동구",87,0,133
2019,3,"강동구",122,0,163
2019,4,"강동구",112,0,153
2019,5,"강동구",139,1,192
2019,6,"강동구",123,1,179
2019,7,"강동구",146,2,189
2019,8,"강동구",127,2,175
2019,9,"강동구",98,2,137
2019,10,"강동구",108,1,144
2019,11,"강동구",146,0,199
2019,12,"강동구",108,1,131
